userId,movieId,rating,genres
199,2171,4.0,"['Comedy', 'Drama', 'Romance']"
199,2174,2.5,"['Comedy', 'Fantasy']"
199,2252,3.0,"['Comedy', 'Drama']"
199,2278,4.0,"['Action', 'Crime', 'Thriller']"
199,2280,3.0,['Crime']
199,2289,5.0,"['Comedy', 'Crime', 'Drama']"
199,2312,3.0,['Drama']
199,2316,2.0,"['Drama', 'Fantasy', 'Mystery', 'Romance']"
199,2318,3.5,"['Comedy', 'Drama']"
199,2329,3.0,"['Crime', 'Drama']"
199,2336,4.0,['Drama']
199,2353,2.0,"['Action', 'Thriller']"
199,2359,3.0,['Comedy']
199,2391,3.5,"['Crime', 'Drama', 'Thriller']"
199,2396,4.0,"['Comedy', 'Drama', 'Romance']"
199,2427,3.0,"['Action', 'Drama', 'War']"
199,2467,4.5,"['Crime', 'Drama', 'Mystery', 'Thriller']"
199,2527,3.0,"['Action', 'Sci-Fi', 'Thriller', 'Western']"
199,2529,4.0,"['Action', 'Drama', 'Sci-Fi']"
199,2539,4.0,['Comedy']
199,2542,3.0,"['Comedy', 'Crime', 'Thriller']"
199,2571,4.0,"['Action', 'Sci-Fi', 'Thriller']"
199,2599,4.0,['Comedy']
199,2670,4.0,['War']
199,2671,4.0,"['Comedy', 'Romance']"
199,2674,1.5,"['Drama', 'Fantasy']"
199,2683,4.5,"['Action', 'Adventure', 'Comedy']"
199,2692,5.0,"['Action', 'Crime']"
199,2699,4.0,"['Comedy', 'Horror']"
199,2706,1.0,"['Comedy', 'Romance']"
199,2707,2.0,['Thriller']
199,2762,4.0,"['Drama', 'Horror', 'Mystery']"
199,2770,3.0,['Comedy']
199,2791,5.0,['Comedy']
199,2819,4.0,"['Drama', 'Mystery', 'Romance', 'Thriller']"
199,2858,5.0,"['Drama', 'Romance']"
199,2875,2.0,"['Drama', 'Mystery', 'Romance']"
199,2890,4.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']"
199,2908,4.0,['Drama']
199,2912,4.0,"['Crime', 'Drama', 'Thriller']"
199,2918,4.5,['Comedy']
199,2943,4.0,"['Drama', 'Romance']"
199,2973,4.0,"['Comedy', 'Crime', 'Drama']"
199,2997,4.0,"['Comedy', 'Drama', 'Fantasy']"
199,3035,4.0,"['Comedy', 'Drama', 'War']"
199,3062,4.5,"['Action', 'Drama', 'War']"
199,3064,2.0,"['Drama', 'Thriller']"
199,3066,4.0,"['Action', 'Drama', 'War']"
199,3082,3.0,"['Action', 'Adventure', 'Thriller']"
199,3117,4.0,"['Drama', 'Romance', 'War']"
199,3129,4.0,"['Comedy', 'Drama']"
199,3160,4.0,['Drama']
199,3175,4.0,"['Adventure', 'Comedy', 'Sci-Fi']"
199,3186,2.5,['Drama']
199,3196,3.5,"['Drama', 'War']"
199,3252,3.0,['Drama']
199,3256,3.0,"['Action', 'Crime', 'Drama', 'Thriller']"
199,3316,2.0,"['Action', 'Thriller']"
199,3328,3.0,"['Crime', 'Drama']"
199,3446,1.5,"['Comedy', 'Drama']"
199,3671,4.5,"['Comedy', 'Western']"
199,3868,3.5,"['Action', 'Comedy', 'Crime', 'Romance']"
199,3948,2.0,['Comedy']
199,3977,2.0,"['Action', 'Comedy']"
199,3998,3.0,['Drama']
199,4022,3.0,['Drama']
199,4027,4.0,"['Adventure', 'Comedy', 'Crime']"
199,4034,4.0,"['Crime', 'Drama', 'Thriller']"
199,4148,1.5,"['Horror', 'Thriller']"
199,4223,4.0,"['Drama', 'War']"
199,4226,4.0,"['Mystery', 'Thriller']"
199,4308,3.5,"['Drama', 'Musical', 'Romance']"
199,4339,3.5,"['Action', 'Adventure', 'Drama', 'War']"
199,4344,3.0,"['Action', 'Crime', 'Drama']"
199,4370,3.0,"['Adventure', 'Drama', 'Sci-Fi']"
199,4378,4.0,"['Crime', 'Drama']"
199,4427,5.0,['Drama']
199,4499,4.5,['Comedy']
199,4608,2.5,"['Crime', 'Drama']"
199,4641,4.0,"['Comedy', 'Drama']"
199,4881,4.0,"['Crime', 'Drama']"
199,4963,3.5,"['Crime', 'Thriller']"
199,4973,2.5,"['Comedy', 'Romance']"
199,4979,2.0,"['Comedy', 'Drama']"
199,5010,4.0,"['Action', 'Drama', 'War']"
199,5291,3.5,"['Crime', 'Drama', 'Mystery']"
199,5292,4.5,['Comedy']
199,5349,3.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
199,5377,4.0,"['Comedy', 'Drama', 'Romance']"
199,5378,1.5,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
199,5418,4.0,"['Action', 'Mystery', 'Thriller']"
199,5450,2.0,"['Comedy', 'Drama', 'Romance']"
199,5464,4.5,"['Crime', 'Drama']"
199,5481,3.0,['Comedy']
199,5502,3.0,"['Horror', 'Sci-Fi', 'Thriller']"
199,5505,3.5,"['Comedy', 'Drama']"
199,5568,3.5,['Comedy']
199,5574,1.5,"['Action', 'Crime']"
199,5670,3.0,"['Comedy', 'Documentary']"
199,5747,4.5,"['Drama', 'War']"
199,5995,5.0,"['Drama', 'War']"
199,6215,3.0,['Drama']
199,6218,3.5,"['Comedy', 'Drama', 'Romance']"
199,6287,1.5,['Comedy']
199,6365,2.5,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
199,6378,3.5,"['Action', 'Crime']"
199,6552,3.0,"['Crime', 'Drama', 'Thriller']"
199,6565,4.0,['Drama']
199,6617,3.5,['Western']
199,6807,3.5,['Comedy']
199,6867,4.0,"['Comedy', 'Drama']"
199,6870,4.5,"['Crime', 'Drama', 'Mystery']"
199,6947,3.5,"['Adventure', 'Drama', 'War']"
199,6953,3.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
199,7028,4.0,"['Comedy', 'Crime']"
199,7063,4.0,"['Adventure', 'Drama']"
199,7137,3.5,"['Comedy', 'Drama', 'Romance']"
199,7323,3.0,"['Comedy', 'Drama']"
199,7325,4.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
199,7361,4.0,"['Drama', 'Romance', 'Sci-Fi']"
199,7445,3.5,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
199,8532,2.5,['Drama']
199,8533,2.5,"['Drama', 'Romance']"
199,8638,2.0,"['Drama', 'Romance']"
199,8665,3.0,"['Action', 'Crime', 'Thriller']"
199,8781,3.0,['Thriller']
199,8798,4.5,"['Action', 'Crime', 'Drama', 'Thriller']"
199,8833,3.5,"['Drama', 'Romance']"
199,8874,4.5,"['Comedy', 'Horror']"
199,8949,3.5,"['Comedy', 'Drama', 'Romance']"
199,8983,3.5,"['Action', 'Drama', 'Romance']"
199,8984,3.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
199,30707,4.0,['Drama']
199,37741,3.5,"['Crime', 'Drama']"
199,41997,4.5,"['Action', 'Crime', 'Drama', 'Thriller']"
199,44555,4.0,"['Drama', 'Romance', 'Thriller']"
199,45210,4.5,"['Crime', 'Drama']"
199,46578,2.5,"['Adventure', 'Comedy', 'Drama']"
199,48385,1.5,['Comedy']
199,48516,4.0,"['Crime', 'Drama', 'Thriller']"
199,48783,4.5,"['Drama', 'War']"
199,50068,3.5,"['Drama', 'War']"
199,51255,4.0,"['Action', 'Comedy', 'Crime', 'Mystery']"
199,53550,3.5,"['Action', 'Adventure', 'Drama', 'War']"
199,55247,5.0,"['Action', 'Adventure', 'Drama']"
199,55269,4.0,"['Adventure', 'Comedy', 'Drama']"
199,55820,4.0,"['Crime', 'Drama']"
199,56274,3.0,['Drama']
199,56367,3.5,"['Comedy', 'Drama', 'Romance']"
199,56782,4.0,"['Drama', 'Western']"
199,57243,3.5,"['Comedy', 'Drama']"
199,58998,4.5,"['Comedy', 'Romance']"
199,64614,3.5,"['Crime', 'Drama']"
199,69122,2.5,"['Comedy', 'Crime']"
199,69481,4.5,"['Action', 'Drama', 'Thriller', 'War']"
200,1,3.5,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']"
200,34,2.5,"['Children', 'Drama']"
200,39,5.0,"['Comedy', 'Romance']"
200,47,4.0,"['Mystery', 'Thriller']"
200,62,3.0,['Drama']
200,110,4.5,"['Action', 'Drama', 'War']"
200,150,4.0,"['Adventure', 'Drama', 'IMAX']"
200,165,4.0,"['Action', 'Crime', 'Thriller']"
200,215,1.0,"['Drama', 'Romance']"
200,296,5.0,"['Comedy', 'Crime', 'Drama', 'Thriller']"
200,318,5.0,"['Crime', 'Drama']"
200,339,4.0,"['Comedy', 'Romance']"
200,344,4.0,['Comedy']
200,357,4.0,"['Comedy', 'Romance']"
200,377,4.0,"['Action', 'Romance', 'Thriller']"
200,435,4.0,"['Comedy', 'Sci-Fi']"
200,441,5.0,['Comedy']
200,500,3.0,"['Comedy', 'Drama']"
200,524,3.5,['Drama']
200,586,3.0,"['Children', 'Comedy']"
200,588,4.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']"
200,597,5.0,"['Comedy', 'Romance']"
200,648,3.5,"['Action', 'Adventure', 'Mystery', 'Thriller']"
200,708,4.0,"['Comedy', 'Romance']"
200,736,2.0,"['Action', 'Adventure', 'Romance', 'Thriller']"
200,762,3.5,"['Comedy', 'Crime']"
200,780,3.5,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
200,852,3.5,"['Comedy', 'Drama', 'Romance']"
200,1020,5.0,['Comedy']
200,1021,3.0,"['Children', 'Comedy']"
200,1028,3.0,"['Children', 'Comedy', 'Fantasy', 'Musical']"
200,1029,3.5,"['Animation', 'Children', 'Drama', 'Musical']"
200,1035,3.5,"['Musical', 'Romance']"
200,1036,3.5,"['Action', 'Crime', 'Thriller']"
200,1042,5.0,"['Comedy', 'Drama']"
200,1088,4.0,"['Drama', 'Musical', 'Romance']"
200,1101,4.0,"['Action', 'Romance']"
200,1196,5.0,"['Action', 'Adventure', 'Sci-Fi']"
200,1197,5.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
200,1198,4.0,"['Action', 'Adventure']"
200,1210,5.0,"['Action', 'Adventure', 'Sci-Fi']"
200,1213,4.0,"['Crime', 'Drama']"
200,1214,3.5,"['Horror', 'Sci-Fi']"
200,1220,4.5,"['Action', 'Comedy', 'Musical']"
200,1250,4.0,"['Adventure', 'Drama', 'War']"
200,1259,4.0,"['Adventure', 'Drama']"
200,1271,4.0,"['Comedy', 'Crime', 'Drama']"
200,1291,3.5,"['Action', 'Adventure']"
200,1302,3.0,"['Children', 'Drama', 'Fantasy']"
200,1367,4.0,"['Adventure', 'Children', 'Comedy']"
200,1380,5.0,"['Comedy', 'Musical', 'Romance']"
200,1391,3.5,"['Action', 'Comedy', 'Sci-Fi']"
200,1393,4.0,"['Drama', 'Romance']"
200,1438,1.0,"['Action', 'Thriller']"
200,1500,5.0,"['Comedy', 'Crime', 'Romance']"
200,1513,3.5,['Comedy']
200,1517,3.5,"['Action', 'Adventure', 'Comedy']"
200,1527,3.5,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
200,1556,2.0,"['Action', 'Romance', 'Thriller']"
200,1569,4.5,"['Comedy', 'Romance']"
200,1580,4.0,"['Action', 'Comedy', 'Sci-Fi']"
200,1610,4.0,"['Action', 'Adventure', 'Thriller']"
200,1653,4.0,"['Drama', 'Sci-Fi', 'Thriller']"
200,1676,3.0,"['Action', 'Sci-Fi']"
200,1704,4.5,"['Drama', 'Romance']"
200,1721,2.5,"['Drama', 'Romance']"
200,1722,4.5,"['Action', 'Adventure', 'Thriller']"
200,1777,5.0,"['Comedy', 'Romance']"
200,1784,3.0,"['Comedy', 'Drama', 'Romance']"
200,1894,1.0,"['Adventure', 'Comedy', 'Romance']"
200,1923,4.0,"['Comedy', 'Romance']"
200,1968,4.0,"['Comedy', 'Drama']"
200,2006,4.0,"['Action', 'Comedy', 'Romance']"
200,2011,4.0,"['Adventure', 'Comedy', 'Sci-Fi']"
200,2054,3.0,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']"
200,2067,4.0,"['Drama', 'Romance', 'War']"
200,2115,4.0,"['Action', 'Adventure', 'Fantasy']"
200,2123,0.5,"['Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']"
200,2145,4.5,"['Comedy', 'Drama', 'Romance']"
200,2245,3.5,"['Comedy', 'Drama', 'Romance']"
200,2248,3.5,"['Comedy', 'Drama', 'Romance']"
200,2291,3.5,"['Drama', 'Fantasy', 'Romance']"
200,2302,4.0,['Comedy']
200,2321,3.0,"['Comedy', 'Drama', 'Fantasy']"
200,2340,4.5,['Romance']
200,2395,3.5,"['Comedy', 'Drama']"
200,2396,5.0,"['Comedy', 'Drama', 'Romance']"
200,2501,4.5,['Drama']
200,2502,4.0,"['Comedy', 'Crime']"
200,2541,4.0,['Drama']
200,2581,4.0,"['Comedy', 'Romance']"
200,2599,3.0,['Comedy']
200,2628,3.0,"['Action', 'Adventure', 'Sci-Fi']"
200,2671,4.0,"['Comedy', 'Romance']"
200,2683,4.0,"['Action', 'Adventure', 'Comedy']"
200,2701,3.0,"['Action', 'Comedy', 'Sci-Fi', 'Western']"
200,2724,4.5,"['Comedy', 'Romance']"
200,2797,4.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
200,2805,4.0,"['Comedy', 'Romance']"
200,2858,3.5,"['Drama', 'Romance']"
200,2915,4.0,['Comedy']
200,2918,5.0,['Comedy']
200,2948,4.0,"['Action', 'Adventure', 'Thriller']"
200,2949,4.0,"['Action', 'Adventure', 'Thriller']"
200,2959,5.0,"['Action', 'Crime', 'Drama', 'Thriller']"
200,2991,4.0,"['Action', 'Adventure', 'Thriller']"
200,3082,4.0,"['Action', 'Adventure', 'Thriller']"
200,3148,3.5,['Drama']
200,3176,4.0,"['Drama', 'Mystery', 'Thriller']"
200,3210,4.0,"['Comedy', 'Drama', 'Romance']"
200,3247,3.0,"['Comedy', 'Crime']"
200,3253,4.0,['Comedy']
200,3255,5.0,"['Comedy', 'Drama']"
200,3301,5.0,"['Comedy', 'Crime']"
200,3481,5.0,"['Comedy', 'Drama', 'Romance']"
200,3489,3.0,"['Adventure', 'Comedy', 'Fantasy']"
200,3578,4.0,"['Action', 'Adventure', 'Drama']"
200,3623,3.5,"['Action', 'Adventure', 'Thriller']"
200,3638,4.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
200,3717,4.0,"['Action', 'Crime']"
200,3793,4.0,"['Action', 'Adventure', 'Sci-Fi']"
200,3809,2.0,['Comedy']
200,3825,3.5,"['Comedy', 'Drama', 'Romance']"
200,3882,4.0,['Comedy']
200,3897,4.5,['Drama']
200,3911,3.5,['Comedy']
200,3916,4.0,['Drama']
200,3948,4.5,['Comedy']
200,3968,4.0,['Comedy']
200,3977,4.0,"['Action', 'Comedy']"
200,3984,4.0,"['Action', 'Adventure', 'Thriller']"
200,4014,4.0,"['Drama', 'Romance']"
200,4015,4.0,"['Comedy', 'Sci-Fi']"
200,4018,4.0,"['Comedy', 'Romance']"
200,4019,4.5,['Drama']
200,4022,3.5,['Drama']
200,4025,5.0,"['Comedy', 'Crime']"
200,4027,4.0,"['Adventure', 'Comedy', 'Crime']"
200,4034,3.0,"['Crime', 'Drama', 'Thriller']"
200,4041,4.0,"['Drama', 'Romance']"
200,4161,3.5,"['Action', 'Comedy']"
200,4226,4.0,"['Mystery', 'Thriller']"
200,4239,3.5,"['Crime', 'Drama']"
200,4246,3.5,"['Comedy', 'Drama', 'Romance']"
200,4270,3.5,"['Action', 'Adventure', 'Comedy', 'Thriller']"
200,4299,4.5,"['Action', 'Comedy', 'Romance']"
200,4308,5.0,"['Drama', 'Musical', 'Romance']"
200,4367,2.5,"['Action', 'Adventure']"
200,4369,3.5,"['Action', 'Crime', 'Thriller']"
200,4447,4.5,"['Comedy', 'Romance']"
200,4571,4.0,"['Adventure', 'Comedy', 'Sci-Fi']"
200,4623,3.5,['Comedy']
200,4639,3.0,"['Comedy', 'Romance']"
200,4722,3.0,['Comedy']
200,4816,5.0,['Comedy']
200,4823,4.0,"['Comedy', 'Romance']"
200,4878,5.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
200,4886,3.5,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']"
200,4896,4.0,"['Adventure', 'Children', 'Fantasy']"
200,4963,4.0,"['Crime', 'Thriller']"
200,4973,5.0,"['Comedy', 'Romance']"
200,4979,2.5,"['Comedy', 'Drama']"
200,4993,4.0,"['Adventure', 'Fantasy']"
200,4995,4.0,"['Drama', 'Romance']"
200,5103,5.0,"['Children', 'Comedy', 'Drama']"
200,5139,3.0,['Comedy']
200,5349,3.5,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
200,5481,3.5,['Comedy']
200,5524,3.0,"['Adventure', 'Drama', 'Romance']"
200,5610,2.0,"['Comedy', 'Drama']"
200,5816,4.0,"['Adventure', 'Fantasy']"
200,5872,4.0,"['Action', 'Adventure', 'Thriller']"
200,5952,4.5,"['Adventure', 'Fantasy']"
200,5989,4.5,"['Crime', 'Drama']"
200,5991,5.0,"['Comedy', 'Crime', 'Drama', 'Musical']"
200,6218,4.0,"['Comedy', 'Drama', 'Romance']"
200,6333,4.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
200,6373,4.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
200,6377,4.0,"['Adventure', 'Animation', 'Children', 'Comedy']"
200,6383,4.0,"['Action', 'Crime', 'Thriller']"
200,6503,3.5,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
200,6539,4.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
200,6541,2.5,"['Action', 'Fantasy', 'Sci-Fi']"
200,6708,3.0,"['Comedy', 'Crime', 'Drama']"
200,6754,4.0,"['Action', 'Fantasy', 'Horror']"
200,6863,5.0,"['Comedy', 'Musical']"
200,6942,4.5,"['Comedy', 'Drama', 'Romance']"
200,6944,4.0,['Comedy']
200,7022,3.5,"['Action', 'Drama', 'Horror', 'Thriller']"
200,7149,3.0,"['Comedy', 'Drama', 'Romance']"
200,7163,2.5,"['Action', 'Sci-Fi', 'Thriller']"
200,7173,3.5,"['Comedy', 'Romance']"
200,7293,5.0,"['Comedy', 'Romance']"
200,7361,4.5,"['Drama', 'Romance', 'Sci-Fi']"
200,7373,4.0,"['Action', 'Adventure', 'Fantasy', 'Horror']"
200,7438,5.0,"['Action', 'Drama', 'Thriller']"
200,7444,3.5,"['Comedy', 'Fantasy', 'Romance']"
200,7451,4.5,['Comedy']
200,7458,4.0,"['Action', 'Adventure', 'Drama', 'War']"
200,8360,3.5,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']"
200,8366,3.0,"['Comedy', 'Drama']"
200,8368,4.0,"['Adventure', 'Fantasy', 'IMAX']"
200,8376,3.5,['Comedy']
200,8636,2.5,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
200,8638,1.0,"['Drama', 'Romance']"
200,8665,4.0,"['Action', 'Crime', 'Thriller']"
200,8807,5.0,"['Adventure', 'Comedy']"
200,8874,4.0,"['Comedy', 'Horror']"
200,8910,3.5,['Comedy']
200,8949,2.0,"['Comedy', 'Drama', 'Romance']"
200,8961,4.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']"
200,8969,3.5,"['Comedy', 'Drama', 'Romance']"
200,8973,3.5,"['Drama', 'Thriller']"
200,8977,3.0,"['Action', 'Adventure', 'Drama', 'War']"
200,8984,2.5,"['Action', 'Comedy', 'Crime', 'Thriller']"
200,27611,3.0,"['Drama', 'Sci-Fi', 'War']"
200,27685,2.0,['Comedy']
200,30793,3.5,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'IMAX']"
200,30812,4.0,['Drama']
200,31878,5.0,"['Action', 'Comedy']"
200,32587,5.0,"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']"
200,33166,4.0,"['Crime', 'Drama']"
200,33679,5.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
200,33794,4.0,"['Action', 'Crime', 'IMAX']"
200,34072,4.0,['Documentary']
200,34162,4.0,"['Comedy', 'Romance']"
200,34405,4.5,"['Action', 'Adventure', 'Sci-Fi']"
200,35836,3.0,"['Comedy', 'Romance']"
200,37386,2.5,"['Action', 'Sci-Fi']"
200,37729,3.0,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']"
200,38061,5.0,"['Comedy', 'Crime', 'Mystery', 'Thriller']"
200,39183,3.5,"['Drama', 'Romance']"
200,40815,4.0,"['Adventure', 'Fantasy', 'Thriller', 'IMAX']"
200,40819,3.5,"['Drama', 'Musical', 'Romance']"
200,41566,3.5,"['Adventure', 'Children', 'Fantasy']"
200,44665,4.5,"['Crime', 'Drama', 'Mystery']"
200,45106,3.0,"['Comedy', 'Drama']"
200,45499,4.0,"['Action', 'Sci-Fi', 'Thriller']"
200,45517,3.0,"['Animation', 'Children', 'Comedy']"
200,45720,4.5,"['Comedy', 'Drama']"
200,46578,5.0,"['Adventure', 'Comedy', 'Drama']"
200,46970,3.5,"['Action', 'Comedy']"
200,46976,4.5,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
200,48385,3.0,['Comedy']
200,48738,4.0,"['Drama', 'Thriller']"
200,49272,5.0,"['Action', 'Adventure', 'Thriller']"
200,49530,4.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']"
200,50442,2.0,"['Crime', 'Drama']"
200,50601,0.5,"['Adventure', 'Children', 'Fantasy']"
200,50802,3.0,"['Comedy', 'Drama', 'Romance']"
200,51662,5.0,"['Action', 'Fantasy', 'War', 'IMAX']"
200,52973,4.0,"['Comedy', 'Drama', 'Romance']"
200,53464,1.0,"['Action', 'Adventure', 'Sci-Fi']"
200,53996,3.0,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
200,54190,5.0,"['Drama', 'Fantasy', 'Musical', 'Romance']"
200,54286,4.0,"['Action', 'Crime', 'Thriller']"
200,54503,4.5,['Comedy']
200,56949,4.0,"['Comedy', 'Romance']"
200,57640,4.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
200,58293,4.0,"['Adventure', 'Romance', 'Thriller']"
200,58559,5.0,"['Action', 'Crime', 'Drama', 'IMAX']"
200,58803,3.5,"['Crime', 'Drama', 'Romance', 'Thriller']"
200,59615,1.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
200,59725,3.0,"['Comedy', 'Romance']"
200,61024,4.0,"['Action', 'Comedy', 'Crime']"
200,62299,3.5,"['Action', 'Horror']"
200,63433,4.0,"['Action', 'Adventure', 'Sci-Fi']"
201,1,5.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']"
201,11,4.0,"['Comedy', 'Drama', 'Romance']"
201,16,4.0,"['Crime', 'Drama']"
201,32,4.0,"['Mystery', 'Sci-Fi', 'Thriller']"
201,34,5.0,"['Children', 'Drama']"
201,150,4.0,"['Adventure', 'Drama', 'IMAX']"
201,153,4.0,"['Action', 'Adventure', 'Comedy', 'Crime']"
201,160,4.0,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']"
201,196,2.0,"['Horror', 'Sci-Fi']"
201,260,5.0,"['Action', 'Adventure', 'Sci-Fi']"
201,293,3.0,"['Action', 'Crime', 'Drama', 'Thriller']"
201,296,5.0,"['Comedy', 'Crime', 'Drama', 'Thriller']"
201,356,5.0,"['Comedy', 'Drama', 'Romance', 'War']"
201,380,4.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']"
201,435,4.0,"['Comedy', 'Sci-Fi']"
201,543,5.0,"['Comedy', 'Romance', 'Thriller']"
201,551,4.0,"['Animation', 'Children', 'Fantasy', 'Musical']"
201,587,5.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Thriller']"
201,592,3.0,"['Action', 'Crime', 'Thriller']"
201,593,5.0,"['Crime', 'Horror', 'Thriller']"
201,597,5.0,"['Comedy', 'Romance']"
201,708,3.0,"['Comedy', 'Romance']"
201,733,5.0,"['Action', 'Adventure', 'Thriller']"
201,931,3.0,"['Mystery', 'Romance', 'Thriller']"
201,994,4.0,"['Comedy', 'Drama']"
201,1035,4.0,"['Musical', 'Romance']"
201,1037,3.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
201,1127,4.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
201,1197,5.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
201,1198,5.0,"['Action', 'Adventure']"
201,1210,5.0,"['Action', 'Adventure', 'Sci-Fi']"
201,1213,4.0,"['Crime', 'Drama']"
201,1240,5.0,"['Action', 'Sci-Fi', 'Thriller']"
201,1270,5.0,"['Adventure', 'Comedy', 'Sci-Fi']"
201,1285,4.0,['Comedy']
201,1291,5.0,"['Action', 'Adventure']"
201,1307,5.0,"['Comedy', 'Romance']"
201,1321,3.0,"['Comedy', 'Horror', 'Thriller']"
201,1377,2.0,"['Action', 'Crime']"
201,1378,4.0,"['Action', 'Comedy', 'Western']"
201,1517,4.0,"['Action', 'Adventure', 'Comedy']"
201,1527,4.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
201,1562,2.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
201,1573,4.0,"['Action', 'Crime', 'Drama', 'Thriller']"
201,1580,4.0,"['Action', 'Comedy', 'Sci-Fi']"
201,1584,5.0,"['Drama', 'Sci-Fi']"
201,1639,5.0,"['Comedy', 'Drama', 'Romance']"
201,1721,5.0,"['Drama', 'Romance']"
201,1732,2.0,"['Comedy', 'Crime']"
201,1748,1.0,"['Adventure', 'Film-Noir', 'Sci-Fi', 'Thriller']"
201,1876,4.0,"['Drama', 'Sci-Fi', 'Thriller']"
201,1909,5.0,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']"
201,1917,4.0,"['Action', 'Romance', 'Sci-Fi', 'Thriller']"
201,1923,5.0,"['Comedy', 'Romance']"
201,2011,5.0,"['Adventure', 'Comedy', 'Sci-Fi']"
201,2080,4.0,"['Animation', 'Children', 'Comedy', 'Romance']"
201,2094,4.0,"['Action', 'Adventure', 'Sci-Fi']"
201,2100,4.0,"['Comedy', 'Fantasy', 'Romance']"
201,2115,5.0,"['Action', 'Adventure', 'Fantasy']"
201,2136,5.0,"['Comedy', 'Sci-Fi']"
201,2140,4.0,"['Adventure', 'Fantasy']"
201,2141,5.0,"['Adventure', 'Animation', 'Children', 'Comedy']"
201,2145,4.0,"['Comedy', 'Drama', 'Romance']"
201,2174,4.0,"['Comedy', 'Fantasy']"
201,2245,5.0,"['Comedy', 'Drama', 'Romance']"
201,2248,5.0,"['Comedy', 'Drama', 'Romance']"
201,2249,3.0,['Comedy']
201,2262,3.0,"['Comedy', 'Drama', 'Romance']"
201,2302,5.0,['Comedy']
201,2321,4.0,"['Comedy', 'Drama', 'Fantasy']"
201,2324,5.0,"['Comedy', 'Drama', 'Romance', 'War']"
201,2336,4.0,['Drama']
201,2355,5.0,"['Adventure', 'Animation', 'Children', 'Comedy']"
201,2396,5.0,"['Comedy', 'Drama', 'Romance']"
201,2455,4.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']"
201,2485,3.0,"['Comedy', 'Romance']"
201,2628,3.0,"['Action', 'Adventure', 'Sci-Fi']"
201,2641,3.0,"['Action', 'Sci-Fi']"
201,2683,5.0,"['Action', 'Adventure', 'Comedy']"
201,2694,4.0,['Comedy']
201,2699,3.0,"['Comedy', 'Horror']"
201,2716,5.0,"['Action', 'Comedy', 'Sci-Fi']"
201,2717,3.0,"['Comedy', 'Fantasy', 'Sci-Fi']"
201,2724,1.0,"['Comedy', 'Romance']"
201,2762,5.0,"['Drama', 'Horror', 'Mystery']"
201,2797,4.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
